FLB,BR,Piaui
FLC,AU,Victoria
FLD,US,Wisconsin
FLF,DE,Schleswig-Holstein
FLG,US,Arizona
FLH,GB,
FLI,IS,
FLJ,US,
FLL,US,
FLM,PY,Boqueron
FLN,BR,Santa Catarina
FLO,US,South Carolina
FLP,US,Arkansas
FLR,IT,Tuscany
FLS,AU,Tasmania
FLT,US,
FLU,US,
FLV,US,Missouri
FLW,PT,
FLX,US,
FLY,AU,
FLZ,ID,North Sumatra
FMA,AR,Formosa
FMC,US,
FME,US,Maryland
FMG,CR,Guanacaste
FMH,US,Massachusetts
FMI,CD,Katanga
FMM,DE,Bavaria
FMN,US,New Mexico
FMO,DE,North Rhine-Westphalia
FMS,US,Iowa
FMU,US,Oregon
FMY,US,Florida
FNA,SL,Northern Province
FNB,DE,Mecklenburg-Vorpommern
FNC,PT,Madeira
FND,MV,Shaviyani Atholhu
FNE,PG,
FNG,BF,Est
FNH,ET,Oromiya
FNI,FR,Languedoc-Roussillon
FNJ,KP,Pyongyang
FNK,US,
FNL,US,
FNR,US,
FNT,US,Michigan
FNU,IT,Sardinia
FOA,GB,
FOB,US,California
FOC,CN,
FOD,US,Iowa
FOE,US,
FOG,IT,
FOK,US,New York
FOM,CM,West
FON,CR,Alajuela
FOO,ID,Papua
FOP,US,Georgia
FOR,BR,Ceara
FOS,AU,
FOT,AU,New South Wales
FOU,GA,
FOX,US,Alaska
FOY,LR,Eastern Province
FPO,BS,Freeport
FPR,US,Florida
FPY,US,Florida
FRA,DE,Hesse
FRB,AU,New South Wales
FRC,BR,Sao Paulo
FRD,US,
FRE,SB,
FRG,US,New York
FRH,US,Indiana
FRI,US,Kansas
FRK,SC,
FRL,IT,Emilia-Romagna
FRM,US,Minnesota
FRN,US,Alaska
FRO,NO,Sogn og Fjordane
FRP,US,
FRQ,PG,
FRR,US,Virginia
FRS,GT,Peten
FRT,CL,Los Lagos
FRU,KG,Chuy
FRW,BW,North East
FRY,US,Maine
FRZ,DE,Hesse
FSC,FR,Corsica
FSD,US,South Dakota
FSI,US,
FSK,US,Kansas
FSL,AU,
FSM,US,Arkansas
FSN,US,Illinois
FSP,PM,Saint-Pierre
FSS,GB,Scotland
FST,US,Texas
FSU,US,New Mexico
FSZ,JP,Shizuoka
FTA,VU,
FTE,AR,
FTI,AS,
FTK,US,Kentucky
FTL,US,
FTU,MG,Anosy
FTW,US,
FTX,CG,Cuvette
FTY,US,Georgia
FUB,PG,
FUE,ES,Canary Islands
FUG,CN,Anhui Sheng
FUJ,JP,Nagasaki
FUK,JP,Fukuoka
FUL,US,California
FUM,PG,
FUN,TV,Funafuti
FUO,CN,Guangdong
FUT,WF,Circonscription de Sigave
FVL,AU,
FVM,MV,Gnyaviyani Atoll
FVR,AU,
FWA,US,Indiana
FWH,US,
FWL,US,
FWM,GB,Scotland
FXE,US,Florida
FXM,US,
FXO,MZ,Niassa
FXY,US,Iowa
FYJ,CN,Heilongjiang Sheng
FYM,US,Tennessee
FYN,CN,Xinjiang Uygur Zizhiqu
FYT,TD,Borkou
FYU,US,
FYV,US,Arkansas
FZL,AZ,
FZO,GB,England
GAA,CO,Magdalena
GAB,US,
GAC,HN,Lempira
GAD,US,Alabama
GAE,TN,Qabis
GAF,TN,Gafsa
GAG,US,Oklahoma
GAH,AU,Queensland
GAI,US,Maryland
GAJ,JP,Yamagata
GAK,US,
GAL,US,
GAM,US,
GAN,MV,South Province
GAO,CU,
GAP,PG,
GAQ,ML,Gao
GAR,PG,
GAS,KE,
GAT,FR,Provence-Alpes-Cote d'Azur
GAU,IN,Assam
GAV,ID,
GAW,MM,Chin
GAX,GA,
GAY,IN,Bihar
GAZ,PG,
GBA,VU,
GBB,AZ,Agdas
GBC,PG,
GBD,US,Kansas
GBE,BW,Kweneng
GBF,PG,
GBG,US,Illinois
GBH,US,
GBI,BS,Freeport
GBJ,GP,Guadeloupe
GBK,SL,Southern Province
GBL,AU,
GBM,SO,Gedo
GBO,US,Maryland
GBP,AU,
GBR,US,Massachusetts
GBS,NZ,
GBT,IR,Golestan
GBU,SD,
GBV,AU,
GBW,AU,
GBZ,NZ,Waikato
GCA,CO,Huila
GCC,US,Wyoming
GCD,US,Washington
GCH,IR,Kohgiluyeh va Buyer Ahmad
GCI,GG,
GCJ,ZA,Gauteng
GCK,US,Kansas
GCM,KY,
GCN,US,
GCT,US,
GCV,BR,Rio Grande do Sul
GCW,US,Arizona
GCY,US,Tennessee
GDA,CF,
GDB,IN,Maharashtra
GDC,US,South Carolina
GDD,AU,
GDE,ET,Bakool
GDG,RU,Amur
GDH,US,
GDI,CF,
GDJ,CD,
GDL,MX,Jalisco
GDM,US,Massachusetts
GDN,PL,Pomeranian Voivodeship
GDO,VE,Apure
GDP,BR,Maranhao
GDQ,ET,Amhara
GDR,BR,
GDT,TC,
GDV,US,Montana
GDW,US,Michigan
GDX,RU,Magadan
GDZ,RU,Krasnodarskiy
GEA,NC,South Province
GEB,ID,Maluku Utara
GEC,CY,Ammochostos
GED,US,Delaware
GEE,AU,
GEF,SB,
GEG,US,Washington
GEI,PG,
GEK,US,
GEL,BR,Rio Grande do Sul
GEM,GQ,Wele-Nzas
GEO,GY,Essequibo Islands-West Demerara
GER,CU,
GES,PH,Soccsksargen
GET,AU,Western Australia
GEV,SE,Norrbotten
GEW,PG,
GEX,AU,Victoria
GEY,US,Wyoming
GFA,US,
GFB,US,
GFD,US,Indiana
GFE,AU,New South Wales
GFF,AU,New South Wales
GFK,US,North Dakota
GFL,US,New York
GFN,AU,New South Wales
GFO,GY,
GFR,FR,Lower Normandy
GFY,NA,Otjozondjupa
GGB,BR,Goias
GGC,AO,North-Western
GGD,AU,
GGE,US,South Carolina
GGF,BR,
GGG,US,Texas
GGH,BR,Parana
GGJ,BR,Canindeyu
GGL,CO,Choco
GGM,KE,Kakamega
GGN,CI,Fromager
GGO,CI,Dix-Huit Montagnes
GGR,SO,
GGS,AR,Santa Cruz
GGT,BS,Exuma
GGW,US,Montana
GHA,DZ,Ghardaia
GHB,BS,
GHC,BS,
GHE,PA,
GHF,DE,Bavaria
GHK,CA,
GHM,US,Tennessee
GHN,CN,Sichuan
GHS,ID,
GHT,LY,Sha`biyat Ghat
GHU,AR,Entre Rios
GIB,GI,
GIC,AU,
GID,BI,Gitega
GIF,US,Florida
GIG,BR,Rio de Janeiro
GII,GN,Kankan
GIL,PK,Gilgit-Baltistan
GIM,GA,
GIR,CO,Cundinamarca
GIS,NZ,Gisborne
GIT,TZ,Geita
GIU,LK,Central
GIY,ZA,Limpopo
GIZ,SA,Jizan
GJA,HN,Bay Islands
GJL,DZ,Jijel
GJM,BR,Rondonia
GJR,IS,
GJT,US,Colorado
GKA,PG,
GKD,TR,Canakkale
GKE,DE,North Rhine-Westphalia
GKH,NP,Western Region
GKK,MV,
GKL,AU,Queensland
GKN,US,
GKO,GA,Ogooue-Ivindo
GKT,US,Tennessee
GLA,GB,Scotland
GLB,US,
GLC,ET,
GLD,US,Kansas
GLE,US,Texas
GLF,CR,
GLG,AU,
GLH,US,Mississippi
GLI,AU,New South Wales
GLK,SO,Mudug
GLL,NO,Buskerud
GLM,AU,
GLN,MA,Guelmim-Es Smara
GLO,GB,England
GLP,PG,
GLQ,US,
GLR,US,Michigan
GLS,US,Texas
GLT,AU,
GLU,BT,Geylegphug
GLV,US,
GLW,US,Kentucky
GLX,ID,
GLY,AU,
GLZ,NL,North Brabant
GMA,CD,Equateur
GMB,ET,Gambela
GMC,CO,St Peter Port
GMD,MA,Chaouia-Ouardigha
GME,BY,Gomel
GMI,PG,
GMM,CG,Plateaux
GMN,NZ,West Coast
GMO,NG,Gombe
GMP,KR,Gyeonggi-do
GMQ,CN,Qinghai Sheng
GMR,PF,
GMS,BR,Maranhao
GMT,US,
GMU,US,South Carolina
GMV,US,
GMZ,ES,Canary Islands
GNA,BY,Grodnenskaya
GNB,FR,Rhone-Alpes
GND,GD,Saint George
GNF,US,Mississippi
GNG,US,Idaho
GNI,TW,Taiwan
GNJ,AZ,
GNM,BR,Bahia
GNN,ET,Oromiya
GNR,AR,Rio Negro
GNS,ID,
GNT,US,New Mexico
GNU,US,
GNV,US,Florida
GNY,TR,
GNZ,BW,Ghanzi
GOA,IT,Liguria
GOB,ET,
GOC,PG,
GOE,PG,
GOF,US,
GOG,NA,
GOH,GL,Sermersooq
GOI,IN,Goa
GOJ,RU,Nizjnij Novgorod
GOK,US,Oklahoma
GOL,US,Oregon
GOM,CD,Nord Kivu
GON,US,Connecticut
GOO,AU,Queensland
GOP,IN,Uttar Pradesh
GOQ,CN,Heilongjiang Sheng
GOR,ET,Oromiya
GOS,AU,New South Wales
GOT,SE,Vaestra Goetaland
GOU,CM,North Province
GOV,AU,
GOX,IN,Goa
GOY,RU,Krasnoyarsk
GOZ,BG,Veliko Turnovo
GPA,GR,West Greece
GPB,BR,Parana
GPD,AU,
GPI,CO,
GPL,CR,Limon
GPN,AU,Northern Territory
GPO,AR,La Pampa
GPS,EC,Galapagos
GPT,US,Mississippi
GPZ,US,Minnesota
GQQ,US,Ohio
GRA,CO,Cesar
GRB,US,Wisconsin
GRC,LR,
GRD,US,South Carolina
GRE,US,Illinois
GRF,US,Washington
GRG,AF,Paktia
GRH,PG,
GRI,US,Nebraska
GRJ,ZA,Western Cape
GRK,US,Texas
GRL,PG,
GRM,US,Michigan
GRN,US,Nebraska
GRO,ES,Catalonia
GRP,BR,
GRQ,NL,Drenthe
GRR,US,Michigan
GRS,IT,Tuscany
GRT,PK,Punjab
GRU,BR,Sao Paulo
GRV,RU,Chechnya
GRW,PT,Azores
GRX,ES,Andalusia
GRY,IS,Northeast
GRZ,AT,Styria
GSA,MY,North Kalimantan
GSB,US,North Carolina
GSC,AU,
GSE,SE,Vaestra Goetaland
GSH,US,Indiana
GSI,SB,
GSJ,GT,Escuintla
GSL,CA,
GSM,IR,Hormozgan
GSN,AU,
GSO,US,North Carolina
GSP,US,South Carolina
GSQ,EG,
GSR,SO,
GSS,ZA,Mpumalanga
GST,US,
GSU,SD,Al Qadarif
GSV,RU,Saratov
GSY,GB,England
GTA,SB,
GTB,MY,
GTC,BS,Moore's Island
GTE,AU,
GTF,US,Montana
GTG,US,Wisconsin
GTI,DE,Mecklenburg-Vorpommern
GTK,MY,Johor
GTN,NZ,
GTO,ID,Gorontalo
GTP,US,Oregon
GTR,US,Mississippi
GTS,AU,
GTT,AU,Queensland
GTW,CZ,Zlin
GTY,US,Pennsylvania
GTZ,TZ,Mara
GUA,GT,Guatemala
GUB,MX,Baja California
GUC,US,Colorado
GUD,ML,Tombouctou
GUE,PG,
GUF,US,Alabama
GUG,PG,
GUH,AU,New South Wales
GUI,VE,Sucre
GUJ,BR,Sao Paulo
GUL,AU,New South Wales
GUM,GU,Tamuning
GUN,US,
GUO,HN,Olancho
GUP,US,New Mexico
GUQ,VE,Portuguesa
GUR,PG,
GUS,US,Indiana
GUT,DE,
GUU,IS,
GUV,PG,
GUW,KZ,Atyrau
GUX,IN,Madhya Pradesh
GUY,US,Oklahoma
GUZ,BR,Espirito Santo
GVA,CH,Geneva
GVE,US,Virginia
GVI,PG,
GVL,US,Georgia
GVN,RU,Khabarovsk Krai
GVP,AU,
GVR,BR,Minas Gerais
GVT,US,Texas
GVW,US,Missouri
GVX,SE,Gaevleborg
GWA,MM,
GWD,PK,Balochistan
GWE,ZW,Midlands
GWL,IN,Madhya Pradesh
GWN,PG,
GWO,US,Mississippi
GWS,US,
GWT,DE,Schleswig-Holstein
GWV,US,Wisconsin
GWY,IE,Connaught
GXA,ID,
GXF,YE,Muhafazat Hadramawt
GXG,AO,Cuanza Norte
GXH,CN,Gansu Sheng
GXQ,CL,Aisen
GXX,CM,Far North
GXY,US,Colorado
GYA,BO,El Beni
GYB,AU,Western Australia
GYD,AZ,Baki
GYE,EC,Guayas
GYG,RU,Sakha
GYI,RW,Western Province
GYL,AU,
GYM,MX,Sonora
GYN,BR,Goias
GYO,ID,
GYP,AU,Queensland
GYR,US,Arizona
GYS,CN,Sichuan
GYU,CN,Shirak
GYY,US,Indiana
GYZ,AU,
GZA,PS,Gaza Strip
GZG,CN,Sichuan
GZI,AF,Paktika
GZM,MT,Saint Lucia
GZO,SB,
GZP,TR,Antalya
GZT,TR,Gaziantep
GZW,IR,Qazvin
HAA,NO,Finnmark Fylke
HAB,US,Alabama
HAC,JP,
HAD,SE,Halland
HAE,US,
HAF,US,California
HAH,KM,
HAI,US,Michigan
HAJ,DE,Lower Saxony
HAK,CN,
HAL,NA,
HAM,DE,Hamburg
HAN,VN,Ha Noi
HAO,US,Ohio
HAP,AU,
HAQ,MV,Upper North
HAR,US,Pennsylvania
HAS,SA,Mintaqat Ha'il
HAT,AU,
HAU,NO,Rogaland
HAV,CU,La Habana
HAW,GB,Wales
HAX,US,
HAY,US,
HAZ,PG,
HBA,AU,Tasmania
HBB,US,
HBC,US,
HBD,PG,
HBE,EG,Alexandria
HBG,US,Mississippi
HBH,US,
HBI,BS,Harbour Island
HBK,US,Arizona
HBN,VN,Tay Ninh
HBO,US,Nebraska
HBQ,CN,Qinghai Sheng
HBR,US,Oklahoma
HBT,LK,
HBU,MN,Hovd
HBX,IN,Karnataka
HCA,US,Texas
HCB,US,
HCC,US,New York
HCJ,CN,Guangxi Zhuangzu Zizhiqu
HCM,SO,Nugaal
HCN,TW,
HCQ,AU,
HCR,US,
HCW,US,South Carolina
HCZ,CN,Hunan
HDA,US,
HDB,DE,
HDD,PK,Sindh
HDE,US,Nebraska
HDF,DE,Mecklenburg-Vorpommern
HDG,CN,Hebei
HDH,US,Hawaii
HDK,MV,Haa Dhaalu Atholhu
HDM,IR,Hamadan
HDN,US,Colorado
HDR,IR,Hormozgan
HDS,ZA,Limpopo
HDY,TH,Songkhla
HEA,AF,Herat
HEB,MM,Ayeyarwady
HED,US,
HEE,US,Arkansas
HEH,MM,
HEI,DE,Schleswig-Holstein
HEK,CN,Heilongjiang Sheng
HEL,FI,
HEM,FI,
HEN,FI,England
HEO,PG,
HER,GR,Crete
HES,US,Oregon
HET,CN,Inner Mongolia
HEV,ES,Andalusia
HEW,CN,Zhejiang Sheng
HEX,DO,
HEY,US,Georgia
HEZ,US,Mississippi
HFA,IL,Haifa
HFD,US,Connecticut
HFE,CN,
HFF,US,North Carolina
HFN,IS,East
HFS,SE,Vaermland
HFT,NO,Finnmark Fylke
HGA,SO,Woqooyi Galbeed
HGD,AU,
HGE,VE,Miranda
HGH,CN,
HGI,SD,Southern Kordofan
HGL,DE,Schleswig-Holstein
HGN,TH,Mae Hong Son
HGO,CI,Savanes
HGR,US,Pennsylvania
HGS,SL,Western Area
HGT,US,
HGU,PG,Western Highlands
HGZ,US,
HHE,JP,Aomori
HHH,US,South Carolina
HHI,US,Hawaii
HHN,DE,Rheinland-Pfalz
HHP,HK,
HHQ,TH,Prachuap Khiri Khan
HHR,US,California
HHZ,PF,
HIA,CN,Jiangsu Sheng
HIB,US,Minnesota
HID,AU,
HIE,US,New Hampshire
HIF,US,Utah
HIG,AU,
HIH,AU,
HII,US,Arizona
HIJ,JP,Hiroshima
HIK,US,Hawaii
HIL,ET,
HIM,LK,North Central
HIN,KR,Gyeongsangnam-do
HIO,US,Oregon
HIP,AU,
HIR,SB,
HIS,AU,
HIT,PG,
HIW,JP,Hiroshima
HJJ,CN,Hunan
HJR,IN,Madhya Pradesh
HJT,MN,
HKA,US,Arkansas
HKB,US,
HKD,JP,Hokkaido
HKG,HK,Tuen Mun
HKK,NZ,
HKN,PG,
HKR,KE,Nyamira District
HKS,US,Mississippi
HKT,TH,
HKV,BG,Khaskovo
HKY,US,North Carolina
HLA,ZA,Gauteng
HLB,US,Indiana
HLC,US,Kansas
HLD,CN,Inner Mongolia
HLE,SH,Saint Helena
HLF,SE,Kalmar
HLG,US,Ohio
HLH,CN,Inner Mongolia
HLI,US,California
HLJ,CN,
HLL,AU,
HLM,US,Michigan
HLN,US,Montana
HLP,ID,Jakarta Raya
HLR,US,Texas
HLS,AU,Tasmania
HLT,AU,Victoria
HLU,NC,North Province
HLV,AU,
HLW,ZA,
HLY,GB,Wales
HLZ,NZ,Waikato
HMA,RU,Khanty-Mansiyskiy Avtonomnyy Okrug
HMB,EG,Suhaj
HME,DZ,Ouargla
HMG,AU,
HMI,CN,Xinjiang Uygur Zizhiqu
HMJ,UA,Khmelnytskyi
HMN,US,New Mexico
HMO,MX,Sonora
HMR,NO,Hedmark
HMS,US,
HMT,US,California
HMV,SE,
HMY,KR,Chungcheongnam-do
HNA,JP,Iwate
HNB,US,Indiana
HNC,US,North Carolina
HND,JP,Kanagawa
HNE,US,
HNG,NC,North Province
HNH,US,
HNI,PG,Enewetak Atoll
HNL,US,Hawaii
HNM,US,Hawaii
HNN,PG,
HNS,US,
HNX,US,
HNY,CN,Hunan
HOA,KE,Tana River
HOB,US,New Mexico
HOC,PG,
HOD,YE,Muhafazat al Hudaydah
HOE,LA,
HOF,SA,Eastern Province
HOG,CU,Holguin
HOH,AT,
HOI,PF,
HOK,AU,
HOL,US,
HOM,US,
HON,US,South Dakota
HOO,VN,Dak Nong
HOP,US,Kentucky
HOQ,DE,Bavaria
HOR,PT,Azores
HOS,AR,Neuquen
HOT,US,Arkansas
HOU,US,
HOV,NO,More og Romsdal
HOW,PA,
HOX,MM,Manipur
HOY,GB,Scotland
HPA,TO,Ha`apai
HPB,US,
HPE,AU,
HPG,CN,Hubei
HPH,VN,Hai Phong
HPN,US,New York
HPT,US,Iowa
HPV,US,Hawaii
HPY,US,Texas
HQL,CN,Xinjiang
HQM,US,Washington
HRA,PK,Khyber Pakhtunkhwa
HRB,CN,
HRC,KZ,Qaraghandy
HRE,ZW,Harare
HRF,MV,
HRG,EG,Red Sea
HRI,LK,
HRJ,NP,Mid Western
HRK,UA,Kharkiv
HRL,US,Texas
HRM,DZ,Ghardaia
HRN,AU,Queensland
HRO,US,Arkansas
HRR,CO,
HRS,ZA,Mpumalanga
HRT,GB,England
HRY,AU,
HRZ,BR,Rio Grande do Sul
HSA,KZ,Ongtustik Qazaqstan
HSB,US,Illinois
HSC,CN,Guangdong
HSF,CN,Heilongjiang
HSG,JP,Saga Prefecture
HSH,US,Nevada
HSI,US,Nebraska
HSJ,CN,Henan Sheng
HSK,ES,Aragon
HSL,US,
HSM,AU,
HSN,CN,Zhejiang Sheng
HSP,US,Virginia
HSS,IN,Haryana
HST,US,Florida
HSV,US,Alabama
HSZ,TW,Taiwan
HTA,RU,Transbaikal Territory
HTB,GP,
HTG,RU,Krasnoyarskiy
HTH,US,Nevada
HTI,AU,
HTL,US,Michigan
HTM,MN,Hovsgol
HTN,CN,Xinjiang Uygur Zizhiqu
HTO,US,New York
HTR,JP,
HTS,US,West Virginia
HTT,CN,Qinghai Sheng
HTU,AU,
HTV,US,Texas
HTW,US,
HTY,TR,Hatay
HTZ,CO,Boyaca
HUA,US,Alabama
HUB,AU,
HUC,PR,Humacao
HUD,US,Iowa
HUE,ET,
HUF,US,Indiana
HUG,GT,Huehuetenango
HUH,PF,Iles Sous-le-Vent
HUI,VN,Thua Thien-Hue
HUJ,US,Oklahoma
HUK,BW,Kgalagadi
HUL,US,Maine
HUM,US,Louisiana
HUN,TW,
HUO,CN,Inner Mongolia
HUQ,LY,Al Jufrah
HUS,US,
HUT,US,Kansas
HUU,PE,Huanuco
HUV,SE,Gaevleborg
HUW,BR,
HUX,MX,Oaxaca
HUY,GB,England
HUZ,CN,Guangdong
HVA,MG,
HVB,AU,
HVD,MN,Hovd
HVE,US,Utah
HVG,NO,Finnmark Fylke
HVK,IS,
HVN,US,Connecticut
HVR,US,Montana
HVS,US,South Carolina
HWA,PG,
HWD,US,California
HWI,US,
HWK,AU,
HWN,ZW,Central
HWO,US,Florida
HXD,CN,Qinghai Sheng
HXX,AU,New South Wales
HYA,US,Massachusetts
HYC,GB,England
HYD,IN,Telangana
HYF,PG,
HYG,US,
HYL,US,
HYN,CN,Zhejiang Sheng
HYR,US,Wisconsin
HYS,US,Kansas
HYV,FI,Uusimaa
HZA,AR,Buenos Aires
HZB,FR,Nord-Pas-de-Calais
HZG,CN,Shaanxi
HZH,CN,Guizhou Sheng
HZK,IS,
HZL,US,Pennsylvania
HZP,CA,
HZU,CN,Chengdu
HZV,ZA,
IAA,RU,Krasnoyarskiy
IAB,US,
IAD,US,Virginia
IAG,US,New York
IAH,US,
IAM,DZ,
IAN,US,
IAO,PH,Caraga
IAQ,IR,Bushehr
IAR,RU,Jaroslavl
IAS,RO,Iasi
IAU,PG,
IBA,NG,Oyo
IBB,EC,Galapagos
IBE,CO,Tolima
IBI,PG,
IBL,MZ,Sofala
IBM,AU,Western Australia
IBO,MZ,
IBP,PE,Madre de Dios
IBR,JP,Ibaraki
IBZ,ES,Balearic Islands
ICA,VE,
ICC,VE,Nueva Esparta
ICI,FJ,
ICK,SR,Nickerie
ICL,US,Iowa
ICN,KR,
ICO,PH,Western Visayas
ICR,CU,Holguin
ICS,US,Idaho
ICT,US,Kansas
ICY,US,
IDA,US,Idaho
IDB,SE,
IDC,MZ,Castille and Leon
IDF,CD,
IDG,US,Iowa
IDH,US,Idaho
IDI,US,Pennsylvania
IDK,AU,
IDN,PG,
IDO,BR,
IDP,US,Kansas
IDR,IN,Madhya Pradesh
IDY,FR,Pays de la Loire
IEG,PL,Lubusz
IEJ,JP,
IES,DE,
IEV,UA,Kiev
IFA,US,Iowa
IFF,AU,
IFH,IR,Isfahan
IFJ,IS,
IFL,AU,Queensland
IFN,IR,Isfahan
IFO,UA,Ivano-Frankivsk
IFP,US,Nevada
IFU,MV,Raa Atoll
IGA,BS,Inagua
IGB,AR,Rio Negro
IGD,TR,Armavir
IGE,GA,
IGG,US,
IGH,AU,
IGL,TR,Izmir
IGM,US,Arizona
IGN,PH,Northern Mindanao
IGO,CO,Antioquia
IGR,AR,
IGS,DE,Bavaria
IGT,RU,Ingushetiya
IGU,BR,Misiones
IHA,JP,Ehime
IHC,MZ,
IHN,YE,Muhafazat Hadramawt
IHO,MG,Ihorombe
IHR,IR,Sistan and Baluchestan
IHU,PG,
IIA,IE,
IIL,IR,Ilam
IIN,JP,
IIS,PG,
IJK,RU,Udmurtiya
IJU,BR,Rio Grande do Sul
IJX,US,Illinois
IKA,IR,Tehran
IKB,US,North Carolina
IKI,JP,Saga Prefecture
IKK,US,Illinois
IKL,CD,
IKO,US,
IKP,AU,
IKS,RU,Sakha
IKT,RU,Irkutsk
IKU,KG,Ysyk-Koel
ILA,ID,
ILB,BR,Sao Paulo
ILD,ES,Catalonia
ILE,US,Texas
ILF,CA,
ILG,US,Delaware
ILH,DE,Bavaria
ILI,US,
ILK,MG,Amoron'i Mania
ILL,US,Minnesota
ILM,US,North Carolina
ILN,US,Ohio
ILO,PH,Western Visayas
ILP,NC,
ILQ,PE,Moquegua
ILR,NG,Kwara
ILS,SV,San Salvador
ILU,KE,Makueni
ILX,PG,
ILY,GB,Scotland
ILZ,SK,Zilinsky
IMB,GY,
IMD,PG,
IMF,IN,Manipur
IMG,MZ,Sofala
IMI,MH,
IMK,NP,Tibet Autonomous Region
IML,US,Nebraska
IMM,US,Florida
IMN,PG,
IMO,CF,Haut-Mbomou
IMP,BR,Maranhao
IMQ,IR,Azarbayjan-e Gharbi
IMT,US,Michigan
INA,RU,Komi Republic
INB,BZ,
INC,CN,Ningxia Huizu Zizhiqu
IND,US,Indiana
INE,MZ,
INF,DZ,
ING,AR,Santa Cruz
INH,MZ,Inhambane
INI,RS,Central Serbia
INJ,AU,
INK,US,Texas
INL,US,Ontario
INM,AU,
INN,AT,Tyrol
INO,CD,
INQ,IE,Connaught
INS,US,
INT,US,North Carolina
INU,NR,Aiwo
INV,GB,Scotland
INW,US,Arizona
INX,ID,West Papua
INY,ZA,
INZ,DZ,Tamanghasset
IOA,GR,Epirus
IOK,PG,
IOM,IM,Castletown
ION,CG,Likouala
IOP,PG,
IOR,IE,Connaught
IOS,BR,Bahia
IOU,NC,South Province
IOW,US,Iowa
IPA,VU,
IPC,CL,
IPE,PH,Zamboanga Peninsula
IPG,BR,Amazonas
IPH,MY,Perak
IPI,CO,Narino
IPL,US,
IPN,BR,Minas Gerais
IPT,US,Pennsylvania
IPU,BR,Bahia
IPW,GB,England
IPZ,CR,San Jose
IQA,IQ,
IQM,CN,
IQN,CN,Gansu Sheng
IQQ,CL,Tarapaca
IQT,PE,Loreto
IRA,SB,
IRB,US,Texas
IRC,US,Alaska
IRD,BD,Rajshahi
IRE,BR,Bahia
IRG,AU,
IRI,TZ,Iringa
IRJ,AR,La Rioja
IRK,US,Missouri
IRM,RU,Khanty-Mansiyskiy Avtonomnyy Okrug
IRN,HN,Colon
IRO,CF,Vakaga
IRP,CD,Eastern Province
IRS,US,Michigan
IRU,LK,Saitama
IRZ,BR,Amazonas
ISA,AU,
ISB,PK,Punjab
ISC,GB,England
ISD,CO,Narino
ISE,TR,Isparta
ISG,JP,Okinawa
ISH,IT,Campania
ISI,AU,
ISJ,MX,Quintana Roo
ISK,IN,Maharashtra
ISL,TR,
ISM,US,Florida
ISN,US,
ISO,US,North Carolina
ISP,US,New York
ISQ,US,Michigan
ISS,US,Maine
IST,TR,Istanbul
ISU,IQ,As Sulaymaniyah
ISW,US,Wisconsin
ITA,BR,Amazonas
ITB,BR,Para
ITE,BR,Bahia
ITH,US,New York
ITI,BR,
ITK,PG,
ITM,JP,Osaka
ITN,BR,Bahia
ITO,US,Hawaii
ITP,BR,Rio de Janeiro
ITQ,BR,Rio Grande do Sul
ITR,BR,Goias
ITU,RU,Hokkaido
IUE,NU,
IUL,ID,
IUM,CA,
IUP,BR,
IUS,PG,
IVA,MG,Diana
IVC,NZ,Southland
IVG,ME,Berane
IVI,PA,
IVL,FI,Lapland
IVO,CO,Magdalena
IVR,AU,New South Wales
IVW,AU,
IWA,RU,Ivanovo
IWD,US,Michigan
IWJ,JP,Shimane
IWK,JP,Yamaguchi
IWO,JP,
IWS,US,Texas
IXA,IN,Tripura
IXB,IN,West Bengal
IXC,IN,Chandigarh
IXD,IN,Uttar Pradesh
IXE,IN,Karnataka
IXG,IN,Karnataka
IXH,IN,
IXI,IN,Assam
IXJ,IN,Kashmir
IXK,IN,Gujarat
IXL,IN,Kashmir
IXM,IN,Tamil Nadu
IXN,IN,Tripura
IXP,IN,Punjab
IXQ,IN,Tripura
IXR,IN,Jharkhand
IXS,IN,Assam
IXT,IN,Arunachal Pradesh
IXU,IN,Maharashtra
IXV,IN,Arunachal Pradesh
IXW,IN,Jharkhand
IXX,IN,Karnataka
IXY,IN,Gujarat
IXZ,IN,Andaman and Nicobar Islands
IYK,US,California
IZA,BR,Minas Gerais
IZE,DE,Schleswig-Holstein
IZO,JP,Shimane
IZT,MX,Oaxaca
JAA,AF,Nangarhar
JAB,AU,
JAC,US,Wyoming
JAD,AU,Western Australia
JAE,PE,
JAF,LK,Northern Province
JAG,PK,Sindh
JAI,IN,Rajasthan
JAJ,US,Georgia
JAK,HT,Sud-Est
JAL,MX,Veracruz
JAM,BG,Yambol
JAN,US,Mississippi
JAO,US,Georgia
JAP,CR,Puntarenas
JAQ,PG,
JAR,IR,Fars
JAS,US,Texas
JAT,MH,
JAU,PE,Junin
JAV,GL,
JAW,BR,
JAX,US,Florida
JBB,ID,East Java
JBC,US,Massachusetts
JBK,US,California
JBQ,DO,Nacional
JBR,US,Arkansas
JBS,US,California
JBT,US,
JCB,BR,Santa Catarina
JCC,US,California
JCD,VI,
JCE,US,California
JCH,GL,
JCI,US,Kansas
JCJ,KR,
JCK,AU,
JCM,BR,Bahia
JCN,KR,Incheon
JCO,MT,Il-Qala
JCR,BR,
JCS,BR,
JCT,US,Texas
JCU,ES,Ceuta
JCY,US,Texas
JDA,US,Oregon
JDB,US,Texas
